ch_ar_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_AR,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_rival_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_RIVAL,CHALLENGE_BLANK,1,daily_challenges,5,1000
ch_launcher_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_LAUNCHER,CHALLENGE_LEVEL,1,daily_challenges,4,1000
ch_xrayvision_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_N_ENEMY_THROUGH,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_uav_support_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_UAV_SUPPORT,CHALLENGE_LEVEL,1,daily_challenges,3,1000
ch_goodbye_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_FALL_30_FEET_OR_MORE,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_flyswatter_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_SHOOT_DOWN_AN_ENEMY_HELICOPTER,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_remote_uav_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_REMOTE_UAV,CHALLENGE_LEVEL,1,daily_challenges,2,1000
ch_escort_airdrop_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_ESCORT_AIRDROP,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_vandalism_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_1_ENEMY_BY_DESTROYING,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_proneshot_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_N_ENEMIES_WHILE_PRONE,CHALLENGE_LEVEL,1,daily_challenges,3,1000
ch_hardline_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_KILLSTREAKS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_stealth_airstrike_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_STEALTH_AIRSTRIKE,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_quickdraw_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_QUICK_ADS_KILLS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_counter_uav_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_COUNTER_UAV,CHALLENGE_LEVEL,1,daily_challenges,3,1000
ch_twoprimaries_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_KILLS_WITH_SECOND_PRIMARY,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_airdrop_assault_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_AIRDROP,CHALLENGE_LEVEL,1,daily_challenges,2,1000
ch_deadsilence_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_CLOSE_DS_KILLS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_noboomforyou_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_NOBOOMFORYOU,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_indecentexposure_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_INDECENTEXPOSURE,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_stalker_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_KILLS_WHILE_ADS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_smokeemifyougotem_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_SMOKEEMIFYOUGOTEM,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_longersprint_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_SPRINT_N_MILES,CHALLENGE_LEVEL,1,daily_challenges,5280,1000
ch_scavenger_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PICKUP_N_SCAVENGER_PACKS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_paint_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PAINT_N_ENEMIES,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_deployable_vest_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_DEPLOYABLE_VEST,CHALLENGE_LEVEL,1,daily_challenges,2,1000
ch_scram_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_SCRAM,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_zerolatency_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_ZEROLATENCY,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_didyouseethat_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_DIDYOUSEETHAT,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_blastshield_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_SURVIVE_N_EXPLOSIONS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_autospot_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_KILLS_WHILE_HOLDING_BREATH,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_its_personal_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_ITS_PERSONAL,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_hotpotato_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_HOT_POTATO,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_airdrop_sentry_minigun_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_SENTRY,CHALLENGE_LEVEL,1,daily_challenges,3,1000
ch_backstabber_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_BACKSTABBER,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_slowbutsure_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_SLOW_BUT_SURE,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_crouchshot_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_N_ENEMIES_WHILE_CROUCHING,CHALLENGE_LEVEL,1,daily_challenges,3,1000
ch_coldblooded_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_KILLS_WHILE_UAV_UP,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_airdrop_trap_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_AIRDROP_TRAP,CHALLENGE_LEVEL,1,daily_challenges,2,1000
ch_returntosender_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_AN_ENEMY_BY_SHOOTING,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_blindfire_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_AN_ENEMY_WHILE_YOU,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_airdrop_juggernaut_recon_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_JUGGERNAUT_RECON,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_riot_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_RIOT,CHALLENGE_LEVEL,1,daily_challenges,5,1000
ch_extremecruelty_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_EVERY_MEMBER_OF1,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_triple_uav_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_ADVANCED_UAV,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_remote_mg_turret_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_REMOTE_TURRET,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_tangodown_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_EVERY_MEMBER_OF,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_ims_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_IMS,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_countermvp_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_THE_1_PLAYER_ON,CHALLENGE_BLANK,1,daily_challenges,10,1000
ch_sam_turret_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_SAM_TURRET,CHALLENGE_LEVEL,1,daily_challenges,2,1000
ch_blindeye_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_N_KILLSTREAKS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_alittleconcussed_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_ALITTLECONCUSSED,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_lmg_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_LMG,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_reaper_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_REAPER,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_nosecrets_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_CALL_IN_A_UAV_3_TIMES,CHALLENGE_BLANK,1,daily_challenges,3,1000
ch_sunblock_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_SUNBLOCK,CHALLENGE_BLANK,1,daily_challenges,3,1000
ch_airsuperiority_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_CALL_IN_A_HELICOPTER,CHALLENGE_BLANK,1,daily_challenges,2,1000
ch_victor_dm_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PLACE_IN_THE_TOP_3_IN,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_teamplayer_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_WIN_N_TEAM_DEATHMATCH,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_sleightofhand_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_SOH_KILLS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_victor_sd_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_WIN_N_SEARCH_AND_DESTROY,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_uav_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_UAV,CHALLENGE_LEVEL,1,daily_challenges,2,1000
ch_sniper_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_SNIPER,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_handgun_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_HANDGUN,CHALLENGE_LEVEL,1,daily_challenges,5,1000
ch_mvp_tdm_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PLAY_TEAM_DEATHMATCH,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_teamplayer_hc_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_WIN_N_HARDCORE_TEAM_DEATHMATCH,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_assists_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_ASSISTS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_carbomb_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_CAR_BOMB,CHALLENGE_LEVEL,1,daily_challenges,2,1000
ch_machine_pistols_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_MACHINEPISTOL,CHALLENGE_LEVEL,1,daily_challenges,8,1000
ch_victor_sab_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_WIN_N_SABOTAGE_MATCHES,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_emp_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_EMP,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_mvp_thc_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_WIN_A_TEAM_HARDCORE_MATCH,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_bombdown_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_THE_BOMB_CARRIER,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_predator_missile_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_PREDATOR_MISSILE,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_bombdefender_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_A_BOMB_DEFUSER_IN,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_bombplanter_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_A_BOMB_PLANTER_IN,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_hero_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DEFUSE_A_BOMB_IN_SABOTAGE,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_lastmanstanding_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_BE_THE_LAST_MAN_STANDING,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_saboteur_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_SABOTEUR,CHALLENGE_LEVEL,1,daily_challenges,1,1000
ch_smg_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_SMG,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_hardlanding_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_KILL_AN_ENEMY_THAT_IS,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_onthepulse_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_ONTHEPULSE,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_afterburner_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_CALL_IN_AN_AIRSTRIKE,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_detectexplosives_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_DE_KILLS,CHALLENGE_LEVEL,1,daily_challenges,5,1000
ch_bulletaccuracy_pro_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_GET_N_HIPFIRE_KILLS,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_miserylovescompany_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_MISERY_LOVES_COMPANY,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_ouch_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_OUCH,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_shotgun_kill_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_PATCH_GET_N_KILLS_SHOTGUN,CHALLENGE_LEVEL,1,daily_challenges,10,1000
ch_basejump_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_FALL_15_FEET_OR_MORE,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_cruelty_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_CRUELTY,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_thinkfast_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_THINK_FAST,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_thinkfastconcussion_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_THINK_FAST_STUN,CHALLENGE_BLANK,1,daily_challenges,1,1000
ch_thinkfastflash_daily,CHALLENGE_DAILY_CHALLENGE_N,CHALLENGE_DESC_THINK_FAST_FLASH,CHALLENGE_BLANK,1,daily_challenges,1,1000
